data,values_g,diff_g,values_e,diff_e,prod_pe,prod_et,venda_g,venda_e,cos_year,sin_year
2018-10-01,627952.185,7702.8820000001,1008271.573,122655.93799999997,4.255860762721283,969033.868,4.19438525981387,2.779020867036884,0.9999565052864303,-0.009326710853736372
2018-11-01,635715.412,7763.226999999955,966350.417,-41921.15599999996,3.2175812117386022,674438.669,4.088841531653666,2.7653607773779414,0.9999565052864303,-0.009326710853736372
2018-12-01,727972.135,92256.723,1040349.421,73999.00399999996,3.823934453885948,318038.179,3.5961270079891294,2.660737590224496,0.9999565052864303,-0.009326710853736372
2019-01-01,636920.493,-91051.642,953757.273,-86592.14799999993,3.409166234657715,10383.33,3.460454181423086,2.640388270762268,0.999980668938339,-0.0062178573184034315
2019-02-01,618487.969,-18432.523999999976,901277.422,-52479.85100000002,3.2043795560748363,5522.224,3.345568603169615,2.618778240053512,0.999980668938339,-0.0062178573184034315
2019-03-01,659781.81,41293.841000000015,912346.569,11069.146999999995,3.7657896607909396,145285.851,3.442975329493208,2.8182739760021955,0.999980668938339,-0.0062178573184034315
2019-04-01,673912.349,14130.53899999999,947253.826,34907.25699999998,3.361010894588761,830468.683,3.663517314001607,2.858474155888729,0.999980668938339,-0.0062178573184034315
2019-05-01,658413.223,-15499.126000000047,977516.849,30263.023000000045,3.68759824898534,1354668.016,3.8552236945405918,2.818895315550833,0.999980668938339,-0.0062178573184034315
2019-06-01,621973.185,-36440.03799999994,894082.097,-83434.7520000001,3.5154906300382938,1460692.801,3.712609652795485,2.629101549975776,0.999980668938339,-0.0062178573184034315
2019-07-01,663121.972,41148.786999999895,952218.792,58136.69500000007,3.3927925880784437,1571069.743,3.534801001605186,2.5653486592525523,0.999980668938339,-0.0062178573184034315
2019-08-01,685349.527,22227.55500000005,978785.362,26566.56999999995,3.5961270079891294,1758499.081,3.5154906300382938,2.628910595205189,0.999980668938339,-0.0062178573184034315
2019-09-01,645005.924,-40343.603,977898.199,-887.1629999999423,3.4783480307578336,1556297.901,3.4966837211548047,2.653046703730715,0.999980668938339,-0.0062178573184034315
2019-10-01,693645.748,48639.82400000002,1076485.714,98587.5149999999,3.6402894078823516,1582729.725,3.5750778485491996,2.7062879181035235,0.999980668938339,-0.0062178573184034315
2019-11-01,663325.24,-30320.50800000003,1024535.073,-51950.640999999945,2.9570866197493006,661083.302,3.617846182537872,2.7832550403876755,0.999980668938339,-0.0062178573184034315
2019-12-01,727753.692,64428.45200000005,1077621.99,53086.917000000016,3.3767467313680952,71598.617,3.923181661905726,2.947922336815493,0.999980668938339,-0.0062178573184034315
2020-01-01,627853.74,-99899.95200000003,977533.249,-100088.74100000004,3.617846182537872,3094.86,4.0427111652157794,3.0442126219523167,0.9999951672229069,-0.003108943684033658
2020-02-01,627037.53,-816.2099999999627,934390.826,-43142.42299999995,3.315504497292872,11709.18,4.000051282828591,3.083953850602513,0.9999951672229069,-0.003108943684033658
2020-03-01,679688.318925,-82720.22900000005,794070.201,-140320.625,3.460454181423086,174987.362,3.823934453885948,3.0066721589211207,0.9999951672229069,-0.003108943684033658
2020-04-01,634722.8268499998,-107617.22199999997,652729.566,-141340.635,2.9679111771094555,1023529.681,3.30085515358389,2.5832029082205263,0.9999951672229069,-0.003108943684033658
2020-05-01,603274.472325,46920.27799999999,686326.285,33596.71900000004,3.230961265670442,1390145.621,3.244528249782406,2.358117688531053,0.9999951672229069,-0.003108943684033658
2020-06-01,536712.63,53092.27299999999,717123.021,30796.73599999992,3.1784796502262056,1293959.796,3.272259759409758,2.4735180684132207,0.9999951672229069,-0.003108943684033658
2020-07-01,607250.824,70538.19400000002,818279.187,101156.16600000008,3.272259759409758,1477633.87,3.3304045525047665,2.570338529392121,0.9999951672229069,-0.003108943684033658
2020-08-01,592108.006,-15142.81799999997,828866.705,10587.517999999924,3.5546503362851896,1461858.211,3.3767467313680952,2.596902555843828,0.9999951672229069,-0.003108943684033658
2020-09-01,520790.7563583333,40704.875,885846.549,56979.84400000004,2.841793896687003,1353167.306,3.4783480307578336,2.7262,0.9999951672229069,-0.003108943684033658
2020-10-01,672522.731,39709.84999999998,967739.247,81892.69799999997,2.9144267373621107,1028625.064,3.6402894078823516,2.853798133459108,0.9999951672229069,-0.003108943684033658
2020-11-01,655609.737,-16912.994000000064,881617.663,-86121.58400000003,3.0008185014169397,432719.994,3.68759824898534,2.9502530831677314,0.9999951672229069,-0.003108943684033658
2020-12-01,620775.8625166666,104775.74200000009,995166.123,113548.46000000008,3.0573220573991167,38755.806,3.738639750800739,3.039191617062974,0.9999951672229069,-0.003108943684033658
2021-01-01,648275.617,-112109.86200000008,867825.909,-127340.21400000004,3.4966837211548047,1160.209,3.8882314297662477,3.046528063440269,1.0,-2.4492935982947064e-16
2021-02-01,574102.409,-74173.20799999998,827623.504,-40202.40500000003,2.9250019404906777,1465.074,4.255860762721283,3.296514619696311,1.0,-2.4492935982947064e-16
2021-03-01,576042.979,1940.5700000000647,780068.075,-47555.429,3.128493691322549,81011.6,4.325197158783753,3.865115711811031,1.0,-2.4492935982947064e-16
2021-04-01,531111.653,-44931.326,774508.163,-5559.912000000011,3.2582912116341314,578607.217,4.4048300490307675,3.627334088180674,1.0,-2.4492935982947064e-16
2021-05-01,662921.451,131809.79799999995,777229.319,2721.1560000000754,3.345568603169615,1129306.149,4.498535362181481,4.088185323251103,1.0,-2.4492935982947064e-16
2021-06-01,708748.979,45827.52800000005,649797.67,-127431.64899999998,3.30085515358389,998057.238,4.612638788816859,4.182080637808985,1.0,-2.4492935982947064e-16
2021-07-01,608832.745775,83582.99699999997,703889.117,54091.44699999993,3.442975329493208,1115025.035,4.7589987220577274,4.103737769654725,1.0,-2.4492935982947064e-16
2021-08-01,643310.3375166666,-476.35600000002887,667094.72,-36794.397,3.4258868789797536,1134248.448,4.964237547023583,4.256734448757142,1.0,-2.4492935982947064e-16
2021-09-01,825738.495,33882.875,647236.458,-19858.261999999988,3.1407799195161306,1059275.842,5.313304908059075,4.396707307640566,1.0,-2.4492935982947064e-16
